time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.1600000000000015,0.5040985261084626,0.2617151047052488,15.231356047338908,6.245155237137983,6.133093126591952,0.0,1.0648968158749177,0.09583388063786968,4.698432102548052,-0.03866955962659615,-0.15482035418877813,0.0,454.01570322509434,453.752408886075,452.04676742100776,454.4086263822746
2.2000000000000015,0.5480226604979466,0.2652126434323864,15.420191523668784,6.243585429092505,6.126830496758661,0.0,1.1316248216032347,0.07896616050386324,4.743154606506468,-0.041122198333485155,-0.16382160195910778,0.0,450.45814700466076,449.341767090852,451.23196191473244,450.9340871716521
2.2400000000000015,0.594558044596189,0.26805037669580817,15.610096443390237,6.241857098921866,6.120381632348948,0.0,1.195461761197216,0.06284434586195983,4.751985645289978,-0.05297956907160513,-0.15525995885896768,0.0,433.82552459644086,434.8771612217978,434.46328610430476,432.9681084456873
2.2800000000000016,0.6437547710968669,0.27021495273360346,15.800690163585262,6.239672432429261,6.114327926550715,0.0,1.264678846968157,0.04528110889306368,4.777549660081075,-0.06122667082613477,-0.14322145606398715,0.0,441.95832824271855,443.42245188760813,442.8948740845306,441.87406207524697
2.3200000000000016,0.6955600097092549,0.2717124663927865,15.991073063228132,6.237220508695103,6.1086043046776375,0.0,1.325843945334019,0.029485317687999977,4.74160060969922,-0.061514364295355124,-0.14270479916050985,0.0,412.479579987162,412.52719308485234,412.7111422055386,412.6700448973276
2.3600000000000017,0.7504495614619474,0.2724050235059632,16.183380580781098,6.234912749189947,6.102871700056948,0.0,1.4189400983402645,0.005003639823420817,4.873345649339929,-0.049715609613414716,-0.14531483470866025,0.0,491.5905256911812,491.2832799826202,490.74085340558344,492.0509000357237
2.4000000000000017,0.8088003273598346,0.2721806470689856,16.379187899124844,6.232864900653931,6.09698086324995,0.0,1.4988815081168325,-0.016319558785427842,4.916809340696054,-0.0569423546503257,-0.15597206283799625,0.0,453.7864911469248,452.48114685743843,453.72042175353477,452.8475189342479
2.4400000000000017,0.8702815566796045,0.2711173816901966,16.57609890164308,6.230499445704158,6.090810998048049,0.0,1.5754759000279384,-0.03694944741569074,4.928602393955695,-0.06993719872029361,-0.14997369665382315,0.0,437.6908057010922,438.4161938297403,440.5614640027698,438.94396855781196
2.4800000000000018,0.9350808299495029,0.26915410693697756,16.774520362986582,6.2277613159340675,6.084787066801468,0.0,1.6647830841251987,-0.06135834124083381,4.9921876980392055,-0.06469083950381399,-0.15264934343890718,0.0,463.6050752573637,463.2692363781424,464.06575053673976,464.6798078746328
2.520000000000002,1.0034538004349678,0.26620494015877405,16.975212308890253,6.225146012182481,6.07873974365306,0.0,1.7541600545716232,-0.08622866008811898,5.042154351089875,-0.06768059347192983,-0.1474606119869966,0.0,458.8053118707896,459.4021684624981,458.3821301741068,458.022531563974
2.560000000000002,1.0751164982175263,0.2623330364542087,17.176271399041465,6.22256256538429,6.072840154851878,0.0,1.829239562608363,-0.10748556463905796,5.010765998809016,-0.05776386931927387,-0.14757731311183747,0.0,419.56231105048266,419.5253004451283,419.87543533619026,421.16079263113335
2.600000000000002,1.1499959419698043,0.2575442425984395,17.376867383152266,6.220181682704943,6.067099005555757,0.0,1.9150012155231813,-0.13205960356197452,5.018885365219846,-0.06686575647784285,-0.1352125613084021,0.0,439.0686248940824,440.5852074833884,440.45971745687973,439.32637449522326
2.640000000000002,1.2283187472011194,0.25176278664146157,17.577635640633304,6.2174074974904485,6.0616522515823466,0.0,2.001381360949206,-0.15713225370737335,5.019400527109324,-0.08545763568041796,-0.13949346289548686,0.0,436.9513786461802,436.39809584170575,437.91159839415667,435.5811755736287
